window_start,window_end,severity,failure_type,failure_in_next_30min,alarm_duration_min,n_alarms_in_window,hour,day_of_week,month,is_weekend,shift,alarms_last_60min,shift_enc,severity_enc,alarms_last_1h,alarms_last_6h,alarms_last_24h,past_thermal_6h,past_mechanical_6h,past_high_6h,past_medium_6h,time_since_last_any,time_since_last_thermal,time_since_last_mechanical,mean_duration_last_20,max_duration_last_20,std_duration_last_20,alarm_acceleration,EAU11,EAU12,EAU21,EAU22,EAU11_mean_30min,EAU11_std_30min,EAU11_max_30min,EAU11_mean_1h,EAU11_std_1h,EAU11_max_1h,EAU11_mean_6h,EAU11_std_6h,EAU11_max_6h,EAU11_diff1,EAU11_diff3,EAU11_zscore,EAU12_mean_30min,EAU12_std_30min,EAU12_max_30min,EAU12_mean_1h,EAU12_std_1h,EAU12_max_1h,EAU12_mean_6h,EAU12_std_6h,EAU12_max_6h,EAU12_diff1,EAU12_diff3,EAU12_zscore,EAU21_mean_30min,EAU21_std_30min,EAU21_max_30min,EAU21_mean_1h,EAU21_std_1h,EAU21_max_1h,EAU21_mean_6h,EAU21_std_6h,EAU21_max_6h,EAU21_diff1,EAU21_diff3,EAU21_zscore,EAU22_mean_30min,EAU22_std_30min,EAU22_max_30min,EAU22_mean_1h,EAU22_std_1h,EAU22_max_1h,EAU22_mean_6h,EAU22_std_6h,EAU22_max_6h,EAU22_diff1,EAU22_diff3,EAU22_zscore,EAU_delta_11_22,EAU_delta_12_21,EAU_mean_all,EAU_max_all,is_night_shift,is_morning_shift,hour_sin,hour_cos,dow_sin,dow_cos
2026-05-09 05:35:00,2026-05-09 05:40:00,MEDIUM,Thermal_Anomaly,1,17.7,1,5,5,5,1,Night,10,2,2,9,49,49,38,11,14,17,5.0,0.0,60.0,19.195,91.3,27.937,0.18,1.167,0.122,3.33,2.861,1.6147,0.893,2.5,1.5049,0.9168,2.5,0.9334,0.9113,2.5,-1.094,-1.333,0.4422,1.6385,1.0199,2.51,1.5967,0.9321,2.51,1.2231,1.0367,2.51,-2.388,-2.388,-0.8754,2.6575,1.3321,3.33,2.6187,1.1298,3.33,1.7375,1.5201,3.33,0.0,0.0,1.0552,2.9877,1.6842,4.44,3.3382,1.3312,4.44,2.4001,1.9376,4.44,1.899,1.917,0.3519,1.694,3.208,1.87,3.33,1,0,0.9659,0.2588,-0.9749,-0.2225
2026-05-09 05:40:00,2026-05-09 05:45:00,HIGH,Thermal_Anomaly,1,71.1,1,5,5,5,1,Night,11,2,3,10,50,50,39,11,15,17,5.0,0.0,65.0,17.11,91.3,26.286,0.1961,1.678,1.475,3.33,1.568,1.548,0.866,2.5,1.531,0.917,2.5,0.9443,0.909,2.5,0.511,0.071,1.0644,1.6862,1.0012,2.51,1.5844,0.9327,2.51,1.2268,1.0294,2.51,1.353,-1.035,0.474,2.775,1.3595,3.33,2.6241,1.1333,3.33,1.7609,1.521,3.33,0.0,3.33,1.0552,2.509,1.5946,4.44,3.0988,1.3726,4.44,2.3878,1.9257,4.44,-1.293,-2.711,-0.3238,-0.11,1.855,2.0128,3.33,1,0,0.9659,0.2588,-0.9749,-0.2225
2026-05-09 05:45:00,2026-05-09 05:50:00,LOW,Thermal_Anomaly,1,2.0,1,5,5,5,1,Night,12,2,1,11,51,51,40,11,15,17,5.0,0.0,70.0,20.665,91.3,28.56,0.2115,1.896,2.51,2.006,4.44,1.8515,0.4793,2.5,1.5588,0.923,2.5,0.9581,0.9095,2.5,0.218,-0.365,1.3298,1.9395,0.9819,2.51,1.6799,0.9661,2.51,1.2454,1.0334,2.51,1.035,0.0,1.5062,2.5543,1.3588,3.33,2.5138,1.1228,3.33,1.7644,1.5101,3.33,-1.324,-1.324,0.1748,2.509,1.5946,4.44,3.0988,1.3726,4.44,2.4176,1.9274,4.44,2.872,3.478,1.177,2.544,-0.504,2.713,4.44,1,0,0.9659,0.2588,-0.9749,-0.2225
2026-05-09 05:50:00,2026-05-09 05:55:00,HIGH,Thermal_Anomaly,1,68.8,1,5,5,5,1,Night,12,2,3,11,52,52,41,11,16,17,5.0,0.0,75.0,20.765,91.3,28.487,0.2075,0.916,2.492,3.33,4.44,1.5875,0.4868,2.261,1.6171,0.8498,2.5,0.9575,0.9029,2.5,-0.98,-0.251,0.1366,1.9365,0.9799,2.51,1.7774,0.9856,2.51,1.2632,1.0367,2.51,-0.018,2.37,1.4883,2.5543,1.3588,3.33,2.7311,0.9888,3.33,1.7868,1.5107,3.33,1.324,0.0,1.0552,3.0917,1.5464,4.44,3.0988,1.3726,4.44,2.4465,1.9286,4.44,0.0,1.579,1.177,3.524,0.838,2.7945,4.44,1,0,0.9659,0.2588,-0.9749,-0.2225
2026-05-09 05:55:00,2026-05-09 06:00:00,MEDIUM,Thermal_Anomaly,1,51.9,1,5,5,5,1,Night,12,2,2,11,53,53,42,11,16,18,5.0,0.0,80.0,24.11,91.3,30.041,0.2037,1.457,0.894,3.33,3.516,1.5625,0.4895,2.261,1.7176,0.7374,2.5,0.9646,0.8984,2.5,0.541,-0.221,0.7953,1.6672,1.0123,2.51,1.6428,0.9868,2.51,1.258,1.0302,2.51,-1.598,-0.581,-0.1055,3.1093,0.5405,3.33,2.8205,0.9906,3.33,1.8085,1.511,3.33,0.0,0.0,1.0552,2.9645,1.458,4.44,3.1706,1.3698,4.44,2.4615,1.9189,4.44,-0.924,1.948,0.6941,2.059,2.436,2.2992,3.516,1,0,0.9659,0.2588,-0.9749,-0.2225
2026-05-09 06:00:00,2026-05-09 06:05:00,HIGH,Thermal_Anomaly,1,71.5,1,6,5,5,1,Morning,12,0,3,11,54,54,43,11,17,18,5.0,0.0,85.0,26.325,91.3,30.39,0.2,0.887,2.342,2.118,4.44,1.3335,0.4127,1.896,1.5852,0.7315,2.5,0.9635,0.8921,2.5,-0.57,-1.009,0.1012,1.6392,0.9863,2.51,1.6288,0.9744,2.51,1.2731,1.0308,2.51,1.448,-0.168,1.3387,2.9073,0.6557,3.33,2.7824,1.0095,3.33,1.8128,1.5008,3.33,-1.212,0.112,0.2493,3.5442,1.1645,4.44,3.3178,1.4059,4.44,2.489,1.9196,4.44,0.924,0.0,1.177,3.553,-0.224,2.4467,4.44,0,1,1.0,0.0,-0.9749,-0.2225
2026-05-09 06:05:00,2026-05-09 06:10:00,HIGH,Thermal_Anomaly,1,60.5,1,6,5,5,1,Morning,12,0,3,11,55,55,44,11,18,18,5.0,0.0,90.0,29.9,91.3,31.322,0.1964,1.716,0.256,1.819,3.496,1.425,0.429,1.896,1.5198,0.6752,2.5,0.9628,0.8915,2.5,0.829,0.8,1.1107,1.6615,0.9457,2.51,1.65,0.9378,2.51,1.2505,1.0351,2.51,-2.086,-2.236,-0.7418,2.6555,0.745,3.33,2.6565,1.029,3.33,1.8381,1.4851,3.33,-0.299,-1.511,0.0505,3.65,1.1179,4.44,3.3188,1.4061,4.44,2.5129,1.9213,4.44,-0.944,-0.944,0.6837,1.78,1.563,1.8218,3.496,0,1,1.0,0.0,-0.9749,-0.2225
2026-05-09 06:10:00,2026-05-09 06:15:00,LOW,Thermal_Anomaly,1,2.0,1,6,5,5,1,Morning,12,0,1,11,56,56,45,11,18,18,5.0,0.0,95.0,32.925,91.3,31.203,0.193,0.975,0.0,0.0,3.948,1.3078,0.4419,1.896,1.4279,0.6674,2.5,0.9544,0.8884,2.5,-0.741,-0.482,0.2084,1.4157,1.1692,2.51,1.5509,1.0474,2.51,1.2419,1.043,2.51,-0.256,-0.894,-0.9971,2.1005,1.2267,3.33,2.4378,1.2838,3.33,1.7918,1.4898,3.33,-1.819,-3.33,-1.1591,4.0467,0.4602,4.44,3.2778,1.3773,4.44,2.5677,1.9048,4.44,0.452,0.432,0.9199,2.973,0.0,1.2308,3.948,0,1,1.0,0.0,-0.9749,-0.2225
2026-05-09 06:15:00,2026-05-09 06:20:00,HIGH,Thermal_Anomaly,1,68.2,1,6,5,5,1,Morning,12,0,3,11,56,57,45,11,18,18,5.0,0.0,100.0,33.025,91.3,31.095,0.193,0.0,0.904,0.0,0.0,0.9918,0.5902,1.716,1.4217,0.6814,2.5,0.9442,0.8952,2.5,-0.975,-0.887,-0.9788,1.148,1.0459,2.492,1.5438,1.0518,2.51,1.2196,1.0326,2.51,0.904,-1.438,-0.0955,1.7662,1.5004,3.33,2.1602,1.4255,3.33,1.7456,1.4931,3.33,0.0,-2.118,-1.1591,3.3067,1.673,4.44,2.9078,1.6129,4.44,2.506,1.9152,4.44,-3.948,-4.44,-1.1431,0.0,-0.904,0.226,0.904,0,1,1.0,0.0,-0.9749,-0.2225
2026-05-09 06:20:00,2026-05-09 06:25:00,LOW,Mechanical_Stop,1,1.8,1,6,5,5,1,Morning,12,0,1,11,56,58,45,11,18,17,5.0,5.0,0.0,36.33,91.3,31.148,0.193,0.0,0.0,0.0,0.0,0.8392,0.7183,1.716,1.2133,0.7035,2.261,0.9186,0.8955,2.5,0.0,-1.716,-0.9788,0.7327,0.8884,2.342,1.3346,1.0911,2.51,1.1847,1.0308,2.51,-0.904,-0.256,-0.9971,1.2112,1.42,3.33,1.8828,1.4993,3.33,1.6993,1.4949,3.33,0.0,-1.819,-1.1591,2.5667,2.0178,4.44,2.8292,1.7357,4.44,2.4845,1.9347,4.44,0.0,-3.496,-1.1431,0.0,0.0,0.0,0.0,0,1,1.0,0.0,-0.9749,-0.2225
2026-05-09 06:25:00,2026-05-09 06:30:00,LOW,Mechanical_Stop,1,1.1,1,6,5,5,1,Morning,12,0,1,11,56,59,44,12,17,17,5.0,10.0,0.0,36.42,91.3,31.04,0.193,0.0,0.0,0.0,0.0,0.5963,0.7139,1.716,1.0794,0.7715,2.261,0.8839,0.8816,2.5,0.0,-0.975,-0.9788,0.5837,0.9299,2.342,1.1254,1.0858,2.51,1.1542,1.033,2.51,0.0,0.0,-0.9971,0.6562,1.0209,2.118,1.8828,1.4993,3.33,1.6531,1.4952,3.33,0.0,0.0,-1.1591,1.9807,2.1902,4.44,2.4726,1.8468,4.44,2.4229,1.9423,4.44,0.0,-3.948,-1.1431,0.0,0.0,0.0,0.0,0,1,1.0,0.0,-0.9749,-0.2225
2026-05-09 06:30:00,2026-05-09 06:35:00,NONE,No_Failure,0,0.0,0,6,5,5,1,Morning,11,0,0,11,56,60,43,13,17,17,5.0,15.0,5.0,36.475,91.3,30.973,0.193,0.0,0.0,0.0,0.0,0.4485,0.7333,1.716,0.891,0.7317,1.896,0.8548,0.8757,2.5,0.0,0.0,-0.9788,0.1933,0.3629,0.904,0.9163,1.0354,2.51,1.1194,1.029,2.51,0.0,-0.904,-0.9971,0.3032,0.7426,1.819,1.6052,1.5151,3.33,1.6068,1.4941,3.33,0.0,0.0,-1.1591,1.2407,1.9273,3.948,2.3924,1.937,4.44,2.3612,1.9478,4.44,0.0,0.0,-1.1431,0.0,0.0,0.0,0.0,0,1,1.0,0.0,-0.9749,-0.2225
2026-05-09 06:35:00,2026-05-09 06:40:00,LOW,Mechanical_Stop,1,3.5,1,6,5,5,1,Morning,11,0,1,10,55,60,42,13,16,17,5.0,20.0,0.0,36.065,91.3,31.418,0.1786,0.0,0.0,0.0,0.0,0.1625,0.398,0.975,0.7937,0.7684,1.896,0.8254,0.8682,2.5,0.0,0.0,-0.9788,0.1507,0.3691,0.904,0.9061,1.0445,2.51,1.0956,1.0349,2.51,0.0,0.0,-0.9971,0.0,0.0,0.0,1.3278,1.475,3.33,1.5606,1.4916,3.33,0.0,0.0,-1.1591,0.658,1.6118,3.948,2.154,2.047,4.44,2.2995,1.9513,4.44,0.0,0.0,-1.1431,0.0,0.0,0.0,0.0,0,1,1.0,0.0,-0.9749,-0.2225
2026-05-09 06:40:00,2026-05-09 06:45:00,LOW,Mechanical_Stop,1,0.8,1,6,5,5,1,Morning,11,0,1,10,55,61,41,14,15,17,5.0,25.0,0.0,36.14,91.3,31.334,0.1786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6539,0.7451,1.896,0.813,0.8736,2.5,0.0,0.0,-0.9788,0.1507,0.3691,0.904,0.7832,1.0582,2.51,1.0608,1.0288,2.51,0.0,0.0,-0.9971,0.0,0.0,0.0,1.0502,1.3738,3.33,1.5143,1.4876,3.33,0.0,0.0,-1.1591,0.0,0.0,0.0,2.0233,2.136,4.44,2.2379,1.9529,4.44,0.0,0.0,-1.1431,0.0,0.0,0.0,0.0,0,1,1.0,0.0,-0.9749,-0.2225
2026-05-09 06:45:00,2026-05-09 06:50:00,LOW,Mechanical_Stop,1,3.4,1,6,5,5,1,Morning,11,0,1,10,55,62,40,15,14,17,5.0,30.0,0.0,34.795,91.3,32.279,0.1786,0.0,0.0,2.95,0.0,0.0,0.0,0.0,0.4959,0.6532,1.716,0.7783,0.8551,2.5,0.0,0.0,-0.9788,0.0,0.0,0.0,0.574,0.9256,2.492,1.0405,1.0352,2.51,0.0,0.0,-0.9971,0.4917,1.2043,2.95,1.1289,1.4579,3.33,1.5091,1.4817,3.33,2.95,2.95,0.8025,0.0,0.0,0.0,1.6533,2.0626,4.44,2.1762,1.9525,4.44,0.0,0.0,-1.1431,0.0,2.95,0.7375,2.95,0,1,1.0,0.0,-0.9749,-0.2225
2026-05-09 06:50:00,2026-05-09 06:55:00,LOW,Mechanical_Stop,1,2.8,1,6,5,5,1,Morning,11,0,1,10,55,63,39,16,14,16,5.0,35.0,0.0,34.865,91.3,32.205,0.1786,0.0,0.0,1.551,2.989,0.0,0.0,0.0,0.4196,0.6531,1.716,0.7593,0.857,2.5,0.0,0.0,-0.9788,0.0,0.0,0.0,0.3663,0.7107,2.342,1.0227,1.042,2.51,0.0,0.0,-0.9971,0.7502,1.2435,2.95,0.9807,1.2951,3.33,1.5083,1.4817,3.33,-1.399,1.551,-0.1277,0.4982,1.2203,2.989,1.5324,1.9221,4.44,2.156,1.9362,4.44,2.989,2.989,0.4187,2.989,1.551,1.135,2.989,0,1,1.0,0.0,-0.9749,-0.2225
2026-05-09 06:55:00,2026-05-09 07:00:00,NONE,No_Failure,0,0.0,0,6,5,5,1,Morning,10,0,0,10,55,64,38,17,14,16,5.0,40.0,5.0,30.44,73.1,30.051,0.1786,1.242,0.0,2.489,2.085,0.207,0.507,1.242,0.4017,0.6244,1.716,0.7661,0.8589,2.5,1.242,1.242,0.5335,0.0,0.0,0.0,0.2918,0.6971,2.342,1.007,1.0488,2.51,0.0,0.0,-0.9971,1.165,1.3535,2.95,0.9106,1.1735,2.95,1.4967,1.4704,3.33,0.938,2.489,0.496,0.8457,1.3409,2.989,1.4132,1.83,4.44,2.1487,1.9355,4.44,-0.904,2.085,-0.0536,0.843,2.489,1.454,2.489,0,1,1.0,0.0,-0.9749,-0.2225
2026-05-09 07:00:00,2026-05-09 07:05:00,NONE,No_Failure,0,0.0,0,7,5,5,1,Morning,9,0,0,9,54,64,37,17,13,16,5.0,45.0,10.0,28.22,73.1,30.6,0.1636,0.731,2.319,2.172,4.44,0.3288,0.5344,1.242,0.3887,0.6149,1.716,0.7485,0.8462,2.5,-0.511,0.731,-0.0887,0.3865,0.9467,2.319,0.2899,0.691,2.319,1.0328,1.058,2.51,2.319,2.319,1.3157,1.527,1.2673,2.95,0.9151,1.1786,2.95,1.4806,1.4563,3.33,-0.317,-0.778,0.2852,1.5857,1.8926,4.44,1.4132,1.83,4.44,2.1682,1.9515,4.44,2.355,4.44,1.177,3.709,-0.147,2.4155,4.44,0,1,0.9659,-0.2588,-0.9749,-0.2225
2026-05-09 07:05:00,2026-05-09 07:10:00,LOW,Mechanical_Stop,1,2.7,1,7,5,5,1,Morning,9,0,1,8,53,64,36,17,13,15,5.0,50.0,0.0,26.365,73.1,31.153,0.1481,0.796,1.623,1.677,3.75,0.4615,0.5353,1.242,0.312,0.4761,1.242,0.7344,0.8367,2.5,0.065,0.796,-0.0096,0.657,1.0413,2.319,0.4038,0.7904,2.319,1.0205,1.0457,2.51,-0.696,1.623,0.6216,1.8065,1.0249,2.95,0.9032,1.1694,2.95,1.4689,1.4513,3.33,-0.495,0.126,-0.0439,2.2107,1.8834,4.44,1.4343,1.8576,4.44,2.1586,1.9419,4.44,-0.69,0.761,0.8164,2.954,0.054,1.9615,3.75,0,1,0.9659,-0.2588,-0.9749,-0.2225
2026-05-09 07:10:00,2026-05-09 07:15:00,LOW,Mechanical_Stop,1,1.8,1,7,5,5,1,Morning,9,0,1,8,53,65,35,18,12,15,5.0,55.0,0.0,22.845,71.5,29.53,0.1481,0.0,0.748,1.167,0.0,0.4615,0.5353,1.242,0.2308,0.434,1.242,0.7337,0.8373,2.5,-0.796,-1.242,-0.9788,0.7817,0.9905,2.319,0.4662,0.7851,2.319,1.006,1.0421,2.51,-0.875,0.748,-0.2511,2.001,0.6589,2.95,1.0005,1.1355,2.95,1.4851,1.4411,3.33,-0.51,-1.322,-0.3831,2.2107,1.8834,4.44,1.1053,1.7161,4.44,2.0969,1.9389,4.44,-3.75,-2.085,-1.1431,0.0,0.419,0.4788,1.167,0,1,0.9659,-0.2588,-0.9749,-0.2225
2026-05-09 07:15:00,2026-05-09 07:20:00,MEDIUM,Thermal_Anomaly,1,40.6,1,7,5,5,1,Morning,9,0,2,8,53,66,34,19,12,15,5.0,0.0,5.0,21.58,71.5,29.877,0.1481,0.491,0.0,0.0,0.0,0.5433,0.4859,1.242,0.2717,0.4334,1.242,0.7201,0.8331,2.5,0.491,-0.24,-0.3809,0.7817,0.9905,2.319,0.3908,0.7827,2.319,0.9711,1.033,2.51,-0.748,-2.319,-0.9971,1.5093,0.8745,2.489,1.0005,1.1355,2.95,1.4851,1.4411,3.33,-1.167,-2.172,-1.1591,2.2107,1.8834,4.44,1.1053,1.7161,4.44,2.0352,1.9339,4.44,0.0,-4.44,-1.1431,-0.491,0.0,0.1228,0.491,0,1,0.9659,-0.2588,-0.9749,-0.2225
2026-05-09 07:20:00,2026-05-09 07:25:00,MEDIUM,Thermal_Anomaly,1,48.5,1,7,5,5,1,Morning,9,0,2,8,53,67,34,19,11,16,5.0,0.0,10.0,22.725,71.5,30.158,0.1481,0.0,0.0,0.0,0.0,0.5433,0.4859,1.242,0.2717,0.4334,1.242,0.6997,0.8325,2.5,-0.491,-0.796,-0.9788,0.7817,0.9905,2.319,0.3908,0.7827,2.319,0.9457,1.034,2.51,0.0,-1.623,-0.9971,1.2508,1.0677,2.489,1.0005,1.1355,2.95,1.4748,1.4491,3.33,0.0,-1.677,-1.1591,1.7125,2.0262,4.44,1.1053,1.7161,4.44,2.0352,1.9339,4.44,0.0,-3.75,-1.1431,0.0,0.0,0.0,0.0,0,1,0.9659,-0.2588,-0.9749,-0.2225
2026-05-09 07:25:00,2026-05-09 07:30:00,NONE,No_Failure,0,0.0,0,7,5,5,1,Morning,8,0,0,8,53,68,34,19,11,15,5.0,5.0,15.0,21.595,71.5,28.635,0.1481,0.0,0.0,0.0,0.0,0.3363,0.3822,0.796,0.2717,0.4334,1.242,0.6922,0.8364,2.5,0.0,0.0,-0.9788,0.7817,0.9905,2.319,0.3908,0.7827,2.319,0.9457,1.034,2.51,0.0,-0.748,-0.9971,0.836,0.9694,2.172,1.0005,1.1355,2.95,1.4378,1.4523,3.33,0.0,-1.167,-1.1591,1.365,2.1259,4.44,1.1053,1.7161,4.44,2.0352,1.9339,4.44,0.0,0.0,-1.1431,0.0,0.0,0.0,0.0,0,1,0.9659,-0.2588,-0.9749,-0.2225
2026-05-09 07:30:00,2026-05-09 07:35:00,NONE,No_Failure,0,0.0,0,7,5,5,1,Morning,8,0,0,8,52,68,33,19,11,15,5.0,10.0,20.0,21.495,71.5,28.711,0.1509,0.0,0.0,0.0,0.0,0.2145,0.346,0.796,0.2717,0.4334,1.242,0.6922,0.8364,2.5,0.0,-0.491,-0.9788,0.3952,0.6718,1.623,0.3908,0.7827,2.319,0.9287,1.0395,2.51,0.0,0.0,-0.9971,0.474,0.7518,1.677,1.0005,1.1355,2.95,1.4378,1.4523,3.33,0.0,0.0,-1.1591,0.625,1.5309,3.75,1.1053,1.7161,4.44,2.0352,1.9339,4.44,0.0,0.0,-1.1431,0.0,0.0,0.0,0.0,0,1,0.9659,-0.2588,-0.9749,-0.2225
2026-05-09 07:35:00,2026-05-09 07:40:00,LOW,Mechanical_Stop,1,4.3,1,7,5,5,1,Morning,8,0,1,7,51,68,32,19,10,15,5.0,15.0,0.0,18.055,71.5,26.803,0.1346,0.0,0.0,0.0,0.0,0.0818,0.2004,0.491,0.2717,0.4334,1.242,0.6856,0.84,2.5,0.0,0.0,-0.9788,0.1247,0.3054,0.748,0.3908,0.7827,2.319,0.9287,1.0395,2.51,0.0,0.0,-0.9971,0.1945,0.4764,1.167,1.0005,1.1355,2.95,1.396,1.4498,3.33,0.0,0.0,-1.1591,0.0,0.0,0.0,1.1053,1.7161,4.44,1.9859,1.9399,4.44,0.0,0.0,-1.1431,0.0,0.0,0.0,0.0,0,1,0.9659,-0.2588,-0.9749,-0.2225
2026-05-09 07:40:00,2026-05-09 07:45:00,LOW,Mechanical_Stop,1,3.6,1,7,5,5,1,Morning,8,0,1,7,51,69,31,20,10,15,5.0,20.0,0.0,15.675,71.5,25.731,0.1346,0.0,0.0,0.0,0.0,0.0818,0.2004,0.491,0.2717,0.4334,1.242,0.6856,0.84,2.5,0.0,0.0,-0.9788,0.0,0.0,0.0,0.3908,0.7827,2.319,0.9287,1.0395,2.51,0.0,0.0,-0.9971,0.0,0.0,0.0,1.0005,1.1355,2.95,1.396,1.4498,3.33,0.0,0.0,-1.1591,0.0,0.0,0.0,1.1053,1.7161,4.44,1.9859,1.9399,4.44,0.0,0.0,-1.1431,0.0,0.0,0.0,0.0,0,1,0.9659,-0.2588,-0.9749,-0.2225
2026-05-09 07:45:00,2026-05-09 07:50:00,LOW,Mechanical_Stop,1,0.1,1,7,5,5,1,Morning,8,0,1,7,51,70,31,20,10,15,5.0,25.0,0.0,12.28,68.2,22.218,0.1346,0.029,1.019,0.0,3.365,0.0048,0.0118,0.029,0.2741,0.4318,1.242,0.686,0.8397,2.5,0.029,0.029,-0.9435,0.1698,0.416,1.019,0.4757,0.7916,2.319,0.9428,1.0336,2.51,1.019,1.019,0.0192,0.0,0.0,0.0,0.7547,0.9843,2.489,1.396,1.4498,3.33,0.0,0.0,-1.1591,0.5608,1.3738,3.365,1.3857,1.7923,4.44,2.0326,1.9319,4.44,3.365,3.365,0.6152,3.336,-1.019,1.1032,3.365,0,1,0.9659,-0.2588,-0.9749,-0.2225
2026-05-09 07:50:00,2026-05-09 07:55:00,NONE,No_Failure,0,0.0,0,7,5,5,1,Morning,7,0,0,7,52,71,31,21,10,15,5.0,30.0,5.0,9.26,68.2,19.221,0.1321,1.057,0.0,0.0,2.087,0.181,0.4293,1.057,0.3622,0.4763,1.242,0.7007,0.8368,2.5,1.028,1.057,0.3082,0.1698,0.416,1.019,0.4757,0.7916,2.319,0.9428,1.0336,2.51,-1.019,0.0,-0.9971,0.0,0.0,0.0,0.6254,0.972,2.489,1.396,1.4498,3.33,0.0,0.0,-1.1591,0.9087,1.4646,3.365,1.3106,1.737,4.44,2.0616,1.9166,4.44,-1.278,2.087,-0.0526,1.03,0.0,0.786,2.087,0,1,0.9659,-0.2588,-0.9749,-0.2225
2026-05-09 07:55:00,2026-05-09 08:00:00,NONE,No_Failure,0,0.0,0,7,5,5,1,Morning,7,0,0,7,52,71,31,21,10,15,5.0,35.0,10.0,9.16,68.2,19.266,0.1321,0.645,1.121,3.33,4.44,0.2885,0.4549,1.057,0.3124,0.4014,1.057,0.7096,0.8326,2.5,-0.412,0.645,-0.1934,0.3567,0.5535,1.121,0.5692,0.7965,2.319,0.9584,1.0276,2.51,1.121,1.121,0.1209,0.555,1.3595,3.33,0.6955,1.1352,3.33,1.4422,1.4577,3.33,3.33,3.33,1.0552,1.6487,1.9537,4.44,1.5068,1.9522,4.44,2.1233,1.9208,4.44,2.353,4.44,1.177,3.795,2.209,2.384,4.44,0,1,0.9659,-0.2588,-0.9749,-0.2225
2026-05-09 08:00:00,2026-05-09 08:05:00,LOW,Mechanical_Stop,1,0.2,1,8,5,5,1,Morning,8,0,1,7,52,71,31,21,10,15,5.0,40.0,0.0,5.75,48.5,13.413,0.1321,1.453,2.428,1.377,4.399,0.5307,0.6254,1.453,0.3726,0.5094,1.453,0.7298,0.8328,2.5,0.808,1.424,0.7904,0.7613,0.9708,2.428,0.5782,0.8186,2.428,0.9921,1.0355,2.51,1.307,1.409,1.4244,0.7845,1.3633,3.33,0.6292,1.0621,3.33,1.4614,1.4475,3.33,-1.953,1.377,-0.2434,2.3818,2.0349,4.44,1.5034,1.9466,4.44,2.1844,1.9222,4.44,-0.041,1.034,1.1555,2.946,-1.051,2.4142,4.399,0,1,0.866,-0.5,-0.9749,-0.2225
2026-05-09 08:05:00,2026-05-09 08:10:00,LOW,Mechanical_Stop,1,2.1,1,8,5,5,1,Morning,8,0,1,7,53,72,31,22,10,15,5.0,45.0,0.0,5.67,48.5,13.442,0.1296,1.999,2.51,3.33,3.57,0.8638,0.7955,1.999,0.4728,0.6875,1.999,0.7576,0.8414,2.5,0.546,0.942,1.4553,1.1797,1.1082,2.51,0.6522,0.9509,2.51,1.027,1.0438,2.51,0.082,2.51,1.5062,1.3395,1.6315,3.33,0.767,1.2925,3.33,1.5076,1.4533,3.33,1.953,3.33,1.0552,2.9768,1.6923,4.44,1.4884,1.9284,4.44,2.2047,1.9291,4.44,-0.829,1.483,0.7223,1.571,0.82,2.8522,3.57,0,1,0.866,-0.5,-0.9749,-0.2225
2026-05-09 08:10:00,2026-05-09 08:15:00,MEDIUM,Thermal_Anomaly,1,20.7,1,8,5,5,1,Morning,8,0,2,7,54,73,31,23,10,16,5.0,0.0,5.0,5.72,48.5,13.426,0.1273,1.19,1.28,1.401,4.44,1.0622,0.6765,1.999,0.572,0.6988,1.999,0.7741,0.838,2.5,-0.809,0.545,0.4702,1.393,0.9472,2.51,0.6965,0.968,2.51,1.0448,1.037,2.51,-1.23,0.159,0.2795,1.573,1.496,3.33,0.7865,1.3008,3.33,1.5271,1.4422,3.33,-1.929,-1.929,-0.2275,3.7168,0.9288,4.44,1.8584,2.0396,4.44,2.2664,1.9286,4.44,0.87,0.0,1.177,3.25,0.121,2.0778,4.44,0,1,0.866,-0.5,-0.9749,-0.2225
2026-05-09 08:15:00,2026-05-09 08:20:00,LOW,Thermal_Anomaly,1,2.0,1,8,5,5,1,Morning,8,0,1,7,54,74,32,22,10,16,5.0,0.0,10.0,6.755,48.5,13.756,0.1273,0.712,2.51,3.33,0.488,1.176,0.5031,1.999,0.5904,0.6994,1.999,0.784,0.8329,2.5,-0.478,-0.741,-0.1118,1.6415,1.0221,2.51,0.9057,1.0697,2.51,1.0796,1.0435,2.51,1.23,0.082,1.5062,2.128,1.4111,3.33,1.064,1.4629,3.33,1.5733,1.4459,3.33,1.929,1.953,1.0552,3.2373,1.627,4.44,1.8991,2.0037,4.44,2.2732,1.9214,4.44,-3.952,-3.911,-0.8881,-0.224,0.82,1.76,3.33,0,1,0.866,-0.5,-0.9749,-0.2225
2026-05-09 08:20:00,2026-05-09 08:25:00,MEDIUM,Thermal_Anomaly,1,56.9,1,8,5,5,1,Morning,8,0,2,7,54,75,33,21,10,17,5.0,0.0,15.0,6.68,48.5,13.779,0.1273,1.645,2.51,3.33,0.286,1.274,0.5318,1.999,0.7275,0.7336,1.999,0.8068,0.8336,2.5,0.933,-0.354,1.0242,2.0598,0.6683,2.51,1.1148,1.1207,2.51,1.1145,1.0489,2.51,0.0,0.0,1.5062,2.683,1.0024,3.33,1.3415,1.5556,3.33,1.6196,1.4482,3.33,0.0,0.0,1.0552,2.9372,2.0041,4.44,1.9229,1.9806,4.44,2.2771,1.9169,4.44,-0.202,-3.284,-0.9937,-1.359,0.82,1.9427,3.33,0,1,0.866,-0.5,-0.9749,-0.2225
